"","X","id","listing_url","host_id","host_url","host_name","host_since","host_location","host_response_time","host_response_rate","host_acceptance_rate","host_is_superhost","host_thumbnail_url","host_picture_url","host_neighbourhood","host_listings_count","host_total_listings_count","host_verifications","host_has_profile_pic","host_identity_verified","street","neighbourhood","neighbourhood_cleansed","neighbourhood_group_cleansed","city","state","zipcode","market","smart_location","country_code","country","latitude","longitude","is_location_exact","property_type","room_type","accommodates","bathrooms","bedrooms","beds","bed_type","square_feet","price","weekly_price","monthly_price","security_deposit","cleaning_fee","guests_included","extra_people","minimum_nights","maximum_nights","minimum_minimum_nights","maximum_minimum_nights","minimum_maximum_nights","maximum_maximum_nights","minimum_nights_avg_ntm","maximum_nights_avg_ntm","has_availability","availability_30","availability_60","availability_90","availability_365","calendar_last_scraped","number_of_reviews","number_of_reviews_ltm","first_review","last_review","review_scores_rating","review_scores_accuracy","review_scores_cleanliness","review_scores_checkin","review_scores_communication","review_scores_location","review_scores_value","jurisdiction_names","instant_bookable","is_business_travel_ready","cancellation_policy","require_guest_profile_picture","require_guest_phone_verification","calculated_host_listings_count","calculated_host_listings_count_entire_homes","calculated_host_listings_count_private_rooms","calculated_host_listings_count_shared_rooms","reviews_per_month","place"
"6648",12801,41992468,"https://www.airbnb.com/rooms/41992468",332582234,"https://www.airbnb.com/users/show/332582234","Nishwa","2/1/2020","Ghent, Flanders, Belgium","within a few hours","100%","50%","f","https://a0.muscache.com/im/pictures/user/5a4631e6-7906-4e17-ae4a-3dc44e939363.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/5a4631e6-7906-4e17-ae4a-3dc44e939363.jpg?aki_policy=profile_x_medium","",1,1,"['email', 'phone', 'offline_government_id', 'selfie', 'government_id', 'identity_manual']","t","f","Gent, Vlaanderen, Belgium",NA,"Stationsbuurt Noord",NA,"Ghent","Vlaanderen","9000","Gent","Gent, Belgium","BE","Belgium",51.04191,3.70862,"f","Apartment","Private room",2,1.5,0,NA,"Real Bed",NA,"$25.00 ","","","","$5.00 ",1,"$5.00 ",1,1,1,1,1,1,1,1,"t",0,0,0,0,"3/18/2020",2,2,"2/8/2020","2/9/2020",90,10,10,10,10,9,10,NA,"f","f","flexible","f","f",1,0,1,0,1.5,"Ghent"
"6649",12802,42013763,"https://www.airbnb.com/rooms/42013763",332890513,"https://www.airbnb.com/users/show/332890513","Dieter","2/2/2020","Ghent, Flanders, Belgium","within a day","90%","67%","f","https://a0.muscache.com/im/pictures/user/b9e206cb-fcad-43df-a5c4-104673282bb2.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/b9e206cb-fcad-43df-a5c4-104673282bb2.jpg?aki_policy=profile_x_medium","",0,0,"['email', 'phone']","t","f","Gent, Vlaanderen, Belgium",NA,"Mariakerke",NA,"Ghent","Vlaanderen","9032","Gent","Gent, Belgium","BE","Belgium",51.08576,3.69058,"t","House","Private room",2,1,1,NA,"Real Bed",NA,"$75.00 ","","","","",1,"$0.00 ",1,2,1,1,1125,1125,1,1125,"t",29,59,89,89,"3/18/2020",0,0,"","",NA,NA,NA,NA,NA,NA,NA,NA,"t","f","flexible","f","f",1,0,1,0,NA,"Ghent"
"6650",12803,42060707,"https://www.airbnb.com/rooms/42060707",331347936,"https://www.airbnb.com/users/show/331347936","Eline","1/28/2020","BE","within a day","62%","70%","f","https://a0.muscache.com/im/pictures/user/270deb26-2f53-450b-85a6-1a9289469334.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/270deb26-2f53-450b-85a6-1a9289469334.jpg?aki_policy=profile_x_medium","",0,0,"['email', 'phone']","t","f","Gent, Vlaanderen, Belgium",NA,"Dampoort",NA,"Ghent","Vlaanderen","9000","Gent","Gent, Belgium","BE","Belgium",51.05763,3.74253,"t","Apartment","Entire home/apt",3,1,0,3,"Real Bed",NA,"$120.00 ","","","$0.00 ","$20.00 ",1,"$0.00 ",1,1125,1,1,1125,1125,1,1125,"t",30,55,85,175,"3/18/2020",0,0,"","",NA,NA,NA,NA,NA,NA,NA,NA,"t","f","moderate","f","f",8,7,1,0,NA,"Ghent"
"6651",12804,42061910,"https://www.airbnb.com/rooms/42061910",331347936,"https://www.airbnb.com/users/show/331347936","Eline","1/28/2020","BE","within a day","62%","70%","f","https://a0.muscache.com/im/pictures/user/270deb26-2f53-450b-85a6-1a9289469334.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/270deb26-2f53-450b-85a6-1a9289469334.jpg?aki_policy=profile_x_medium","",0,0,"['email', 'phone']","t","f","Gent, Vlaanderen, Belgium",NA,"Dampoort",NA,"Ghent","Vlaanderen","9000","Gent","Gent, Belgium","BE","Belgium",51.05787,3.74182,"t","Apartment","Entire home/apt",3,1,0,3,"Real Bed",NA,"$120.00 ","","","","$20.00 ",1,"$0.00 ",1,1125,1,1,1125,1125,1,1125,"t",28,51,81,171,"3/18/2020",0,0,"","",NA,NA,NA,NA,NA,NA,NA,NA,"t","f","flexible","f","f",8,7,1,0,NA,"Ghent"
"6652",12805,42062111,"https://www.airbnb.com/rooms/42062111",331347936,"https://www.airbnb.com/users/show/331347936","Eline","1/28/2020","BE","within a day","62%","70%","f","https://a0.muscache.com/im/pictures/user/270deb26-2f53-450b-85a6-1a9289469334.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/270deb26-2f53-450b-85a6-1a9289469334.jpg?aki_policy=profile_x_medium","",0,0,"['email', 'phone']","t","f","Gent, Vlaanderen, Belgium",NA,"Dampoort",NA,"Ghent","Vlaanderen","9000","Gent","Gent, Belgium","BE","Belgium",51.0574,3.74379,"t","Apartment","Entire home/apt",4,1,0,4,"Real Bed",NA,"$140.00 ","","","","$20.00 ",1,"$0.00 ",1,1125,1,1,1125,1125,1,1125,"t",27,50,80,170,"3/18/2020",0,0,"","",NA,NA,NA,NA,NA,NA,NA,NA,"t","f","flexible","f","f",8,7,1,0,NA,"Ghent"
"6653",12806,42062341,"https://www.airbnb.com/rooms/42062341",331347936,"https://www.airbnb.com/users/show/331347936","Eline","1/28/2020","BE","within a day","62%","70%","f","https://a0.muscache.com/im/pictures/user/270deb26-2f53-450b-85a6-1a9289469334.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/270deb26-2f53-450b-85a6-1a9289469334.jpg?aki_policy=profile_x_medium","",0,0,"['email', 'phone']","t","f","Gent, Vlaanderen, Belgium",NA,"Dampoort",NA,"Ghent","Vlaanderen","9000","Gent","Gent, Belgium","BE","Belgium",51.05739,3.74333,"t","Apartment","Entire home/apt",4,1,0,4,"Real Bed",NA,"$140.00 ","","","","$20.00 ",1,"$0.00 ",1,1125,1,1,1125,1125,1,1125,"t",27,51,81,171,"3/18/2020",0,0,"","",NA,NA,NA,NA,NA,NA,NA,NA,"t","f","flexible","f","f",8,7,1,0,NA,"Ghent"
"6654",12807,42062491,"https://www.airbnb.com/rooms/42062491",331347936,"https://www.airbnb.com/users/show/331347936","Eline","1/28/2020","BE","within a day","62%","70%","f","https://a0.muscache.com/im/pictures/user/270deb26-2f53-450b-85a6-1a9289469334.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/270deb26-2f53-450b-85a6-1a9289469334.jpg?aki_policy=profile_x_medium","",0,0,"['email', 'phone']","t","f","Gent, Vlaanderen, Belgium",NA,"Dampoort",NA,"Ghent","Vlaanderen","9000","Gent","Gent, Belgium","BE","Belgium",51.05664,3.74333,"t","Apartment","Entire home/apt",5,1,0,5,"Real Bed",NA,"$140.00 ","","","","$20.00 ",1,"$0.00 ",1,1125,1,1,1125,1125,1,1125,"t",27,56,85,173,"3/18/2020",0,0,"","",NA,NA,NA,NA,NA,NA,NA,NA,"t","f","flexible","f","f",8,7,1,0,NA,"Ghent"
"6655",12808,42062643,"https://www.airbnb.com/rooms/42062643",331347936,"https://www.airbnb.com/users/show/331347936","Eline","1/28/2020","BE","within a day","62%","70%","f","https://a0.muscache.com/im/pictures/user/270deb26-2f53-450b-85a6-1a9289469334.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/270deb26-2f53-450b-85a6-1a9289469334.jpg?aki_policy=profile_x_medium","",0,0,"['email', 'phone']","t","f","Gent, Vlaanderen, Belgium",NA,"Dampoort",NA,"Ghent","Vlaanderen","9000","Gent","Gent, Belgium","BE","Belgium",51.05656,3.74254,"t","Apartment","Entire home/apt",4,1,0,4,"Real Bed",NA,"$140.00 ","","","","$20.00 ",1,"$0.00 ",1,1125,1,1,1125,1125,1,1125,"t",26,54,82,172,"3/18/2020",0,0,"","",NA,NA,NA,NA,NA,NA,NA,NA,"t","f","flexible","f","f",8,7,1,0,NA,"Ghent"
"6656",12809,42062772,"https://www.airbnb.com/rooms/42062772",331347936,"https://www.airbnb.com/users/show/331347936","Eline","1/28/2020","BE","within a day","62%","70%","f","https://a0.muscache.com/im/pictures/user/270deb26-2f53-450b-85a6-1a9289469334.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/270deb26-2f53-450b-85a6-1a9289469334.jpg?aki_policy=profile_x_medium","",0,0,"['email', 'phone']","t","f","Gent, Vlaanderen, Belgium",NA,"Dampoort",NA,"Ghent","Vlaanderen","9000","Gent","Gent, Belgium","BE","Belgium",51.05736,3.74247,"t","Apartment","Entire home/apt",5,1,0,5,"Real Bed",NA,"$140.00 ","","","$0.00 ","$20.00 ",1,"$0.00 ",1,1125,1,1,1125,1125,1,1125,"t",28,52,81,171,"3/18/2020",1,1,"2/16/2020","2/16/2020",80,10,10,10,10,10,10,NA,"t","f","flexible","f","f",8,7,1,0,0.94,"Ghent"
"6657",12810,42063107,"https://www.airbnb.com/rooms/42063107",29111983,"https://www.airbnb.com/users/show/29111983","Charlotte","3/10/2015","Ghent, Flanders, Belgium","within an hour","100%","100%","f","https://a0.muscache.com/im/pictures/user/c6f7f51f-986a-4b5b-9280-7e34b1430277.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/c6f7f51f-986a-4b5b-9280-7e34b1430277.jpg?aki_policy=profile_x_medium","",7,7,"['email', 'phone', 'facebook', 'google', 'reviews', 'jumio', 'offline_government_id', 'government_id', 'work_email']","t","f","Gent, Vlaanderen, Belgium",NA,"Stationsbuurt Noord",NA,"Ghent","Vlaanderen","9000","Gent","Gent, Belgium","BE","Belgium",51.0347,3.71928,"t","Townhouse","Entire home/apt",9,3,5,6,"Real Bed",NA,"$650.00 ","","","$500.00 ","$50.00 ",1,"$0.00 ",2,1125,2,2,1125,1125,2,1125,"t",0,3,9,58,"3/18/2020",0,0,"","",NA,NA,NA,NA,NA,NA,NA,NA,"f","f","flexible","f","f",4,2,2,0,NA,"Ghent"
"6658",12811,42105462,"https://www.airbnb.com/rooms/42105462",2792958,"https://www.airbnb.com/users/show/2792958","Alex","7/1/2012","Brussels, Bruxelles, Belgium","within an hour","88%","97%","f","https://a0.muscache.com/im/pictures/user/faffb27f-0146-4f4c-8d0f-a2d79a2e9781.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/faffb27f-0146-4f4c-8d0f-a2d79a2e9781.jpg?aki_policy=profile_x_medium","Grand Place",159,159,"['email', 'phone', 'facebook', 'reviews', 'offline_government_id', 'government_id']","t","f","Ghent, Flanders, Belgium",NA,"Binnenstad",NA,"Ghent","Flanders","9000","Gent","Ghent, Belgium","BE","Belgium",51.05248,3.72147,"t","Aparthotel","Entire home/apt",6,1,2,2,"Real Bed",NA,"$194.00 ","","","","$70.00 ",1,"$0.00 ",1,999,1,1,99,99,1,99,"t",0,0,0,0,"3/18/2020",0,0,"","",NA,NA,NA,NA,NA,NA,NA,NA,"t","f","strict_14_with_grace_period","f","f",3,3,0,0,NA,"Ghent"
"6659",12812,42108027,"https://www.airbnb.com/rooms/42108027",2792958,"https://www.airbnb.com/users/show/2792958","Alex","7/1/2012","Brussels, Bruxelles, Belgium","within an hour","88%","97%","f","https://a0.muscache.com/im/pictures/user/faffb27f-0146-4f4c-8d0f-a2d79a2e9781.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/faffb27f-0146-4f4c-8d0f-a2d79a2e9781.jpg?aki_policy=profile_x_medium","Grand Place",159,159,"['email', 'phone', 'facebook', 'reviews', 'offline_government_id', 'government_id']","t","f","Gent, Vlaanderen, Belgium",NA,"Elisabethbegijnhof - Papegaai",NA,"Ghent","Vlaanderen","9000","Gent","Gent, Belgium","BE","Belgium",51.05352,3.72051,"t","Aparthotel","Entire home/apt",6,1,2,2,"Real Bed",NA,"$176.00 ","","","","$70.00 ",1,"$0.00 ",1,999,1,1,99,99,1,99,"t",17,36,56,306,"3/18/2020",0,0,"","",NA,NA,NA,NA,NA,NA,NA,NA,"t","f","strict_14_with_grace_period","f","f",3,3,0,0,NA,"Ghent"
"6660",12813,42108139,"https://www.airbnb.com/rooms/42108139",2792958,"https://www.airbnb.com/users/show/2792958","Alex","7/1/2012","Brussels, Bruxelles, Belgium","within an hour","88%","97%","f","https://a0.muscache.com/im/pictures/user/faffb27f-0146-4f4c-8d0f-a2d79a2e9781.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/faffb27f-0146-4f4c-8d0f-a2d79a2e9781.jpg?aki_policy=profile_x_medium","Grand Place",159,159,"['email', 'phone', 'facebook', 'reviews', 'offline_government_id', 'government_id']","t","f","Ghent, Flanders, Belgium",NA,"Binnenstad",NA,"Ghent","Flanders","9000","Gent","Ghent, Belgium","BE","Belgium",51.05246,3.72147,"t","Aparthotel","Entire home/apt",6,1,2,0,"Real Bed",NA,"$176.00 ","","","","$70.00 ",1,"$0.00 ",1,999,1,1,99,99,1,99,"t",0,0,0,0,"3/18/2020",0,0,"","",NA,NA,NA,NA,NA,NA,NA,NA,"t","f","strict_14_with_grace_period","f","f",3,3,0,0,NA,"Ghent"
"6661",12814,42109271,"https://www.airbnb.com/rooms/42109271",23634443,"https://www.airbnb.com/users/show/23634443","Anna","11/11/2014","Ghent, Flanders, Belgium","within an hour","100%","99%","f","https://a0.muscache.com/im/pictures/user/3e8c5a33-0022-4152-b4d7-cb1f993d3bec.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/3e8c5a33-0022-4152-b4d7-cb1f993d3bec.jpg?aki_policy=profile_x_medium","",4,4,"['email', 'phone', 'reviews', 'jumio', 'offline_government_id', 'selfie', 'government_id', 'identity_manual', 'work_email']","t","t","Gent, Vlaanderen, Belgium",NA,"Macharius - Heirnis",NA,"Ghent","Vlaanderen","9000","Gent","Gent, Belgium","BE","Belgium",51.05255,3.73964,"f","Townhouse","Entire home/apt",8,1.5,3,3,"Real Bed",NA,"$46.00 ","","","","$20.00 ",2,"$15.00 ",2,7,1,2,1125,1125,1.7,1125,"t",19,38,50,50,"3/18/2020",6,6,"2/23/2020","3/13/2020",87,10,9,10,10,9,9,NA,"f","f","strict_14_with_grace_period","f","f",3,3,0,0,6,"Ghent"
"6662",12815,42134575,"https://www.airbnb.com/rooms/42134575",30539263,"https://www.airbnb.com/users/show/30539263","Tomas","4/3/2015","Ghent, Flanders, Belgium","N/A","N/A","N/A","f","https://a0.muscache.com/im/pictures/user/4e4f9cce-d1b8-4cbe-ba80-40a04ff02015.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/4e4f9cce-d1b8-4cbe-ba80-40a04ff02015.jpg?aki_policy=profile_x_medium","",0,0,"['email', 'phone', 'offline_government_id', 'selfie', 'government_id', 'identity_manual']","t","f","Gent, Vlaanderen, Belgium",NA,"Dampoort",NA,"Ghent","Vlaanderen","9040","Gent","Gent, Belgium","BE","Belgium",51.05118,3.74883,"t","House","Entire home/apt",6,1.5,3,2,"Real Bed",NA,"$100.00 ","","","$0.00 ","$25.00 ",2,"$15.00 ",2,1125,2,2,1125,1125,2,1125,"t",4,4,4,4,"3/18/2020",0,0,"","",NA,NA,NA,NA,NA,NA,NA,NA,"t","f","flexible","f","f",1,1,0,0,NA,"Ghent"
"6663",12816,42137632,"https://www.airbnb.com/rooms/42137632",302575819,"https://www.airbnb.com/users/show/302575819","Treck","10/15/2019","Ghent, Flanders, Belgium","within an hour","100%","100%","f","https://a0.muscache.com/im/pictures/user/ea3e8c5a-37ac-48e9-9faa-1a26e4cbd032.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/ea3e8c5a-37ac-48e9-9faa-1a26e4cbd032.jpg?aki_policy=profile_x_medium","",12,12,"['email', 'phone', 'offline_government_id', 'government_id']","t","f","Ghent, Flanders, Belgium",NA,"Elisabethbegijnhof - Papegaai",NA,"Ghent","Flanders",NA,"Gent","Ghent, Belgium","BE","Belgium",51.05529,3.71669,"f","Hostel","Shared room",1,0,1,1,"Real Bed",NA,"$22.00 ","","","","$0.00 ",1,"$0.00 ",1,14,1,1,14,1000,1,712.2,"t",10,32,57,309,"3/18/2020",2,2,"2/22/2020","3/1/2020",100,10,10,8,10,8,10,NA,"t","f","flexible","f","f",12,0,10,2,2,"Ghent"
"6664",12817,42137651,"https://www.airbnb.com/rooms/42137651",302575819,"https://www.airbnb.com/users/show/302575819","Treck","10/15/2019","Ghent, Flanders, Belgium","within an hour","100%","100%","f","https://a0.muscache.com/im/pictures/user/ea3e8c5a-37ac-48e9-9faa-1a26e4cbd032.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/ea3e8c5a-37ac-48e9-9faa-1a26e4cbd032.jpg?aki_policy=profile_x_medium","",12,12,"['email', 'phone', 'offline_government_id', 'government_id']","t","f","Ghent, Flanders, Belgium",NA,"Elisabethbegijnhof - Papegaai",NA,"Ghent","Flanders",NA,"Gent","Ghent, Belgium","BE","Belgium",51.05333,3.71835,"f","Hostel","Shared room",1,0,1,1,"Real Bed",NA,"$22.00 ","","","","$0.00 ",1,"$0.00 ",1,14,1,1,14,1000,1,794.8,"t",12,37,59,281,"3/18/2020",3,3,"2/23/2020","3/10/2020",100,10,9,10,9,8,10,NA,"t","f","flexible","f","f",12,0,10,2,3,"Ghent"
"6665",12818,42137793,"https://www.airbnb.com/rooms/42137793",302575819,"https://www.airbnb.com/users/show/302575819","Treck","10/15/2019","Ghent, Flanders, Belgium","within an hour","100%","100%","f","https://a0.muscache.com/im/pictures/user/ea3e8c5a-37ac-48e9-9faa-1a26e4cbd032.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/ea3e8c5a-37ac-48e9-9faa-1a26e4cbd032.jpg?aki_policy=profile_x_medium","",12,12,"['email', 'phone', 'offline_government_id', 'government_id']","t","f","Ghent, Flanders, Belgium",NA,"Elisabethbegijnhof - Papegaai",NA,"Ghent","Flanders",NA,"Gent","Ghent, Belgium","BE","Belgium",51.05332,3.71805,"f","Hostel","Private room",2,0,1,1,"Real Bed",NA,"$51.00 ","","","","$0.00 ",1,"$0.00 ",1,14,1,1,14,1000,1,714.5,"t",10,27,41,279,"3/18/2020",0,0,"","",NA,NA,NA,NA,NA,NA,NA,NA,"t","f","flexible","f","f",12,0,10,2,NA,"Ghent"
"6666",12819,42137828,"https://www.airbnb.com/rooms/42137828",302575819,"https://www.airbnb.com/users/show/302575819","Treck","10/15/2019","Ghent, Flanders, Belgium","within an hour","100%","100%","f","https://a0.muscache.com/im/pictures/user/ea3e8c5a-37ac-48e9-9faa-1a26e4cbd032.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/ea3e8c5a-37ac-48e9-9faa-1a26e4cbd032.jpg?aki_policy=profile_x_medium","",12,12,"['email', 'phone', 'offline_government_id', 'government_id']","t","f","Ghent, Flanders, Belgium",NA,"Elisabethbegijnhof - Papegaai",NA,"Ghent","Flanders",NA,"Gent","Ghent, Belgium","BE","Belgium",51.05403,3.71843,"f","Hostel","Private room",3,0,1,3,"Real Bed",NA,"$63.00 ","","","","$0.00 ",1,"$0.00 ",1,14,1,1,14,1000,1,794.8,"t",11,27,44,251,"3/18/2020",0,0,"","",NA,NA,NA,NA,NA,NA,NA,NA,"t","f","flexible","f","f",12,0,10,2,NA,"Ghent"
"6667",12820,42137858,"https://www.airbnb.com/rooms/42137858",302575819,"https://www.airbnb.com/users/show/302575819","Treck","10/15/2019","Ghent, Flanders, Belgium","within an hour","100%","100%","f","https://a0.muscache.com/im/pictures/user/ea3e8c5a-37ac-48e9-9faa-1a26e4cbd032.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/ea3e8c5a-37ac-48e9-9faa-1a26e4cbd032.jpg?aki_policy=profile_x_medium","",12,12,"['email', 'phone', 'offline_government_id', 'government_id']","t","f","Ghent, Flanders, Belgium",NA,"Elisabethbegijnhof - Papegaai",NA,"Ghent","Flanders",NA,"Gent","Ghent, Belgium","BE","Belgium",51.05324,3.71815,"f","Hostel","Private room",3,0,1,2,"Real Bed",NA,"$86.00 ","","","","$0.00 ",1,"$0.00 ",1,14,1,1,14,1000,1,794.8,"t",10,30,50,249,"3/18/2020",0,0,"","",NA,NA,NA,NA,NA,NA,NA,NA,"t","f","flexible","f","f",12,0,10,2,NA,"Ghent"
"6668",12821,42137884,"https://www.airbnb.com/rooms/42137884",302575819,"https://www.airbnb.com/users/show/302575819","Treck","10/15/2019","Ghent, Flanders, Belgium","within an hour","100%","100%","f","https://a0.muscache.com/im/pictures/user/ea3e8c5a-37ac-48e9-9faa-1a26e4cbd032.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/ea3e8c5a-37ac-48e9-9faa-1a26e4cbd032.jpg?aki_policy=profile_x_medium","",12,12,"['email', 'phone', 'offline_government_id', 'government_id']","t","f","Ghent, Flanders, Belgium",NA,"Elisabethbegijnhof - Papegaai",NA,"Ghent","Flanders",NA,"Gent","Ghent, Belgium","BE","Belgium",51.05349,3.71643,"f","Hostel","Private room",2,0,1,1,"Real Bed",NA,"$68.00 ","","","","$0.00 ",1,"$0.00 ",1,14,1,1,14,1000,1,794.8,"t",6,21,39,232,"3/18/2020",0,0,"","",NA,NA,NA,NA,NA,NA,NA,NA,"t","f","flexible","f","f",12,0,10,2,NA,"Ghent"
"6669",12822,42137927,"https://www.airbnb.com/rooms/42137927",302575819,"https://www.airbnb.com/users/show/302575819","Treck","10/15/2019","Ghent, Flanders, Belgium","within an hour","100%","100%","f","https://a0.muscache.com/im/pictures/user/ea3e8c5a-37ac-48e9-9faa-1a26e4cbd032.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/ea3e8c5a-37ac-48e9-9faa-1a26e4cbd032.jpg?aki_policy=profile_x_medium","",12,12,"['email', 'phone', 'offline_government_id', 'government_id']","t","f","Ghent, Flanders, Belgium",NA,"Elisabethbegijnhof - Papegaai",NA,"Ghent","Flanders",NA,"Gent","Ghent, Belgium","BE","Belgium",51.05506,3.71686,"f","Hostel","Private room",2,0,1,1,"Real Bed",NA,"$60.00 ","","","","$0.00 ",1,"$0.00 ",1,14,1,1,14,1000,1,794.8,"t",9,25,40,227,"3/18/2020",0,0,"","",NA,NA,NA,NA,NA,NA,NA,NA,"t","f","flexible","f","f",12,0,10,2,NA,"Ghent"
"6670",12823,42138387,"https://www.airbnb.com/rooms/42138387",302575819,"https://www.airbnb.com/users/show/302575819","Treck","10/15/2019","Ghent, Flanders, Belgium","within an hour","100%","100%","f","https://a0.muscache.com/im/pictures/user/ea3e8c5a-37ac-48e9-9faa-1a26e4cbd032.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/ea3e8c5a-37ac-48e9-9faa-1a26e4cbd032.jpg?aki_policy=profile_x_medium","",12,12,"['email', 'phone', 'offline_government_id', 'government_id']","t","f","Ghent, Flanders, Belgium",NA,"Elisabethbegijnhof - Papegaai",NA,"Ghent","Flanders",NA,"Gent","Ghent, Belgium","BE","Belgium",51.05467,3.71801,"f","Hostel","Private room",2,0,0,1,"Real Bed",NA,"$55.00 ","","","","",1,"$0.00 ",1,1125,1,1,1000,1125,1,1026,"t",10,33,52,250,"3/18/2020",0,0,"","",NA,NA,NA,NA,NA,NA,NA,NA,"t","f","flexible","f","f",12,0,10,2,NA,"Ghent"
"6671",12824,42138457,"https://www.airbnb.com/rooms/42138457",302575819,"https://www.airbnb.com/users/show/302575819","Treck","10/15/2019","Ghent, Flanders, Belgium","within an hour","100%","100%","f","https://a0.muscache.com/im/pictures/user/ea3e8c5a-37ac-48e9-9faa-1a26e4cbd032.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/ea3e8c5a-37ac-48e9-9faa-1a26e4cbd032.jpg?aki_policy=profile_x_medium","",12,12,"['email', 'phone', 'offline_government_id', 'government_id']","t","f","Ghent, Flanders, Belgium",NA,"Elisabethbegijnhof - Papegaai",NA,"Ghent","Flanders",NA,"Gent","Ghent, Belgium","BE","Belgium",51.05502,3.71685,"f","Hostel","Private room",3,0,1,2,"Real Bed",NA,"$86.00 ","","","","",1,"$0.00 ",1,1125,1,1,1000,1125,1,1026,"t",9,34,52,251,"3/18/2020",0,0,"","",NA,NA,NA,NA,NA,NA,NA,NA,"t","f","flexible","f","f",12,0,10,2,NA,"Ghent"
"6672",12825,42138495,"https://www.airbnb.com/rooms/42138495",302575819,"https://www.airbnb.com/users/show/302575819","Treck","10/15/2019","Ghent, Flanders, Belgium","within an hour","100%","100%","f","https://a0.muscache.com/im/pictures/user/ea3e8c5a-37ac-48e9-9faa-1a26e4cbd032.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/ea3e8c5a-37ac-48e9-9faa-1a26e4cbd032.jpg?aki_policy=profile_x_medium","",12,12,"['email', 'phone', 'offline_government_id', 'government_id']","t","f","Ghent, Flanders, Belgium",NA,"Elisabethbegijnhof - Papegaai",NA,"Ghent","Flanders",NA,"Gent","Ghent, Belgium","BE","Belgium",51.0541,3.71722,"f","Hostel","Private room",3,0,0,1,"Real Bed",NA,"$82.00 ","","","","",1,"$0.00 ",1,1125,1,1,1000,1125,1,1026,"t",10,31,50,260,"3/18/2020",0,0,"","",NA,NA,NA,NA,NA,NA,NA,NA,"t","f","flexible","f","f",12,0,10,2,NA,"Ghent"
"6673",12826,42138512,"https://www.airbnb.com/rooms/42138512",302575819,"https://www.airbnb.com/users/show/302575819","Treck","10/15/2019","Ghent, Flanders, Belgium","within an hour","100%","100%","f","https://a0.muscache.com/im/pictures/user/ea3e8c5a-37ac-48e9-9faa-1a26e4cbd032.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/ea3e8c5a-37ac-48e9-9faa-1a26e4cbd032.jpg?aki_policy=profile_x_medium","",12,12,"['email', 'phone', 'offline_government_id', 'government_id']","t","f","Ghent, Flanders, Belgium",NA,"Elisabethbegijnhof - Papegaai",NA,"Ghent","Flanders",NA,"Gent","Ghent, Belgium","BE","Belgium",51.05359,3.71679,"f","Hostel","Private room",3,0,0,2,"Real Bed",NA,"$82.00 ","","","","",1,"$0.00 ",1,1125,1,1,1000,1125,1,1026,"t",8,29,53,273,"3/18/2020",0,0,"","",NA,NA,NA,NA,NA,NA,NA,NA,"t","f","flexible","f","f",12,0,10,2,NA,"Ghent"
