"","X","id","listing_url","host_id","host_url","host_name","host_since","host_location","host_response_time","host_response_rate","host_acceptance_rate","host_is_superhost","host_thumbnail_url","host_picture_url","host_neighbourhood","host_listings_count","host_total_listings_count","host_verifications","host_has_profile_pic","host_identity_verified","street","neighbourhood","neighbourhood_cleansed","neighbourhood_group_cleansed","city","state","zipcode","market","smart_location","country_code","country","latitude","longitude","is_location_exact","property_type","room_type","accommodates","bathrooms","bedrooms","beds","bed_type","square_feet","price","weekly_price","monthly_price","security_deposit","cleaning_fee","guests_included","extra_people","minimum_nights","maximum_nights","minimum_minimum_nights","maximum_minimum_nights","minimum_maximum_nights","maximum_maximum_nights","minimum_nights_avg_ntm","maximum_nights_avg_ntm","has_availability","availability_30","availability_60","availability_90","availability_365","calendar_last_scraped","number_of_reviews","number_of_reviews_ltm","first_review","last_review","review_scores_rating","review_scores_accuracy","review_scores_cleanliness","review_scores_checkin","review_scores_communication","review_scores_location","review_scores_value","jurisdiction_names","instant_bookable","is_business_travel_ready","cancellation_policy","require_guest_profile_picture","require_guest_phone_verification","calculated_host_listings_count","calculated_host_listings_count_entire_homes","calculated_host_listings_count_private_rooms","calculated_host_listings_count_shared_rooms","reviews_per_month","place"
"1825",1835,36464525,"https://www.airbnb.com/rooms/36464525",274159140,"https://www.airbnb.com/users/show/274159140","Linda","7/7/2019","BE","within an hour","100%","98%","t","https://a0.muscache.com/im/pictures/user/b451af9a-ea0d-4ee3-9cce-a18f36cf0109.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/b451af9a-ea0d-4ee3-9cce-a18f36cf0109.jpg?aki_policy=profile_x_medium","",2,2,"['phone']","t","f","Antwerpen, Vlaanderen, Belgium",NA,"Stadspark",NA,"Antwerpen","Vlaanderen","2018","Antwerp","Antwerpen, Belgium","BE","Belgium",51.21118,4.41738,"f","Townhouse","Private room",2,1,1,0,"Real Bed",NA,"$60.00 ","","","","",1,"$0.00 ",1,1125,1,1,1125,1125,1,1125,"t",25,55,85,357,"3/21/2020",32,32,"7/22/2019","3/1/2020",96,10,9,10,10,10,9,NA,"t","f","flexible","f","f",2,0,2,0,3.93,"Antwerp"
"1826",1836,36469302,"https://www.airbnb.com/rooms/36469302",41812074,"https://www.airbnb.com/users/show/41812074","Sem","8/18/2015","Antwerp, Flanders, Belgium","within an hour","100%","100%","t","https://a0.muscache.com/im/pictures/user/fe26aaca-0da1-453e-af5f-e574b1d08762.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/fe26aaca-0da1-453e-af5f-e574b1d08762.jpg?aki_policy=profile_x_medium","",1,1,"['email', 'phone', 'reviews', 'jumio', 'offline_government_id', 'selfie', 'government_id', 'identity_manual']","t","t","Antwerpen, Vlaanderen, Belgium",NA,"Borgerhout Intra Muros Noord",NA,"Antwerpen","Vlaanderen","2060","Antwerp","Antwerpen, Belgium","BE","Belgium",51.21652,4.43137,"t","Apartment","Entire home/apt",2,1.5,1,1,"Real Bed",NA,"$68.00 ","","","$0.00 ","$24.00 ",1,"$0.00 ",1,31,1,2,31,31,1.3,31,"t",28,58,88,183,"3/21/2020",20,20,"7/16/2019","3/8/2020",96,10,10,10,10,9,10,NA,"f","f","strict_14_with_grace_period","f","f",1,1,0,0,2.4,"Antwerp"
"1827",1837,36472382,"https://www.airbnb.com/rooms/36472382",74261770,"https://www.airbnb.com/users/show/74261770","Gudrun","5/27/2016","Antwerp, Flanders, Belgium","N/A","N/A","100%","t","https://a0.muscache.com/im/pictures/user/3301ffc6-ed9a-4427-981c-facce05a1b24.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/3301ffc6-ed9a-4427-981c-facce05a1b24.jpg?aki_policy=profile_x_medium","",1,1,"['email', 'phone', 'jumio', 'offline_government_id', 'selfie', 'government_id', 'identity_manual', 'work_email']","t","f","Antwerpen, Vlaanderen, Belgium",NA,"Sint-Andries",NA,"Antwerpen","Vlaanderen","2000","Antwerp","Antwerpen, Belgium","BE","Belgium",51.21472,4.39754,"t","Apartment","Entire home/apt",2,1,1,1,"Real Bed",NA,"$100.00 ","","","","$20.00 ",1,"$0.00 ",2,1125,1,2,1125,1125,1.4,1125,"t",0,0,0,0,"3/21/2020",10,10,"7/14/2019","8/26/2019",100,10,10,10,10,10,10,NA,"t","f","strict_14_with_grace_period","f","f",1,1,0,0,1.19,"Antwerp"
"1828",1838,36478336,"https://www.airbnb.com/rooms/36478336",273369731,"https://www.airbnb.com/users/show/273369731","Carola","7/3/2019","BE","within an hour","100%","100%","f","https://a0.muscache.com/im/pictures/user/5ee8cbd3-e2f8-4a0d-9891-9f73649ca1da.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/5ee8cbd3-e2f8-4a0d-9891-9f73649ca1da.jpg?aki_policy=profile_x_medium","",1,1,"['email', 'phone']","t","f","Antwerpen, Vlaanderen, Belgium",NA,"Centraal Station",NA,"Antwerpen","Vlaanderen","2018","Antwerp","Antwerpen, Belgium","BE","Belgium",51.21207,4.42253,"t","Apartment","Entire home/apt",4,1.5,2,2,"Real Bed",NA,"$77.00 ","","","$200.00 ","$35.00 ",4,"$0.00 ",2,90,2,14,90,90,2.4,90,"t",29,59,89,262,"3/21/2020",21,21,"7/28/2019","2/23/2020",90,9,9,10,10,10,9,NA,"t","f","strict_14_with_grace_period","f","f",1,1,0,0,2.65,"Antwerp"
"1829",1839,36494577,"https://www.airbnb.com/rooms/36494577",157525654,"https://www.airbnb.com/users/show/157525654","Mich鐚玪e","11/5/2017","Rumst, Flanders, Belgium","within an hour","100%","100%","t","https://a0.muscache.com/im/pictures/user/7b84a9af-50ed-4440-9612-295924f4d97a.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/7b84a9af-50ed-4440-9612-295924f4d97a.jpg?aki_policy=profile_x_medium","",0,0,"['email', 'phone']","t","f","Antwerpen, Vlaanderen, Belgium",NA,"Stadspark",NA,"Antwerpen","Vlaanderen","2018","Antwerp","Antwerpen, Belgium","BE","Belgium",51.20481,4.41141,"t","Condominium","Entire home/apt",4,1,2,2,"Real Bed",NA,"$95.00 ","","","$180.00 ","$29.00 ",2,"$11.00 ",2,1125,2,2,1125,1125,2,1125,"t",29,59,89,356,"3/21/2020",29,29,"9/8/2019","3/9/2020",96,10,10,10,10,10,10,NA,"t","f","moderate","f","f",1,1,0,0,4.44,"Antwerp"
"1830",1840,36499599,"https://www.airbnb.com/rooms/36499599",274427263,"https://www.airbnb.com/users/show/274427263","Sorenco","7/8/2019","BE","a few days or more","25%","29%","f","https://a0.muscache.com/im/pictures/user/772f2b98-7b18-453b-8b45-a85caccbee7f.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/772f2b98-7b18-453b-8b45-a85caccbee7f.jpg?aki_policy=profile_x_medium","",1,1,"['email', 'phone']","t","f","Antwerpen, Vlaanderen, Belgium",NA,"Theaterbuurt-Meir",NA,"Antwerpen","Vlaanderen","2000","Antwerp","Antwerpen, Belgium","BE","Belgium",51.2167,4.40328,"t","Apartment","Entire home/apt",3,2,2,2,"Real Bed",NA,"$105.00 ","","","$300.00 ","$40.00 ",1,"$10.00 ",2,1125,2,2,1125,1125,2,1125,"t",29,59,89,364,"3/21/2020",1,1,"9/10/2019","9/10/2019",NA,NA,NA,NA,NA,NA,NA,NA,"t","f","flexible","f","f",2,2,0,0,0.15,"Antwerp"
"1831",1841,36503455,"https://www.airbnb.com/rooms/36503455",14494301,"https://www.airbnb.com/users/show/14494301","Jan","4/20/2014","Antwerp, Flanders, Belgium","within an hour","100%","100%","f","https://a0.muscache.com/im/users/14494301/profile_pic/1397994046/original.jpg?aki_policy=profile_small","https://a0.muscache.com/im/users/14494301/profile_pic/1397994046/original.jpg?aki_policy=profile_x_medium","",0,0,"['email', 'phone', 'reviews', 'jumio', 'government_id', 'work_email']","t","t","Antwerpen, Vlaanderen, Belgium",NA,"Deurne Noord",NA,"Antwerpen","Vlaanderen","2100","Antwerp","Antwerpen, Belgium","BE","Belgium",51.23434,4.44541,"t","Townhouse","Entire home/apt",4,1.5,1,2,"Real Bed",NA,"$80.00 ","","","$0.00 ","$20.00 ",1,"$0.00 ",1,1125,1,1,1125,1125,1,1125,"t",29,57,80,347,"3/21/2020",24,24,"8/11/2019","3/8/2020",88,10,8,10,10,10,9,NA,"t","f","moderate","f","f",1,1,0,0,3.21,"Antwerp"
"1832",1842,36519761,"https://www.airbnb.com/rooms/36519761",4664027,"https://www.airbnb.com/users/show/4664027","Zuzanna","1/11/2013","Antwerpen, Vlaams Gewest, Belgium","N/A","N/A","81%","f","https://a0.muscache.com/im/pictures/user/1111b0f3-d908-44f6-ad28-1049b444c426.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/1111b0f3-d908-44f6-ad28-1049b444c426.jpg?aki_policy=profile_x_medium","",2,2,"['email', 'phone', 'facebook', 'reviews', 'jumio', 'government_id']","t","t","Antwerpen, Vlaanderen, Belgium",NA,"Markgrave",NA,"Antwerpen","Vlaanderen","2018","Antwerp","Antwerpen, Belgium","BE","Belgium",51.20302,4.40476,"f","Condominium","Private room",2,1,1,1,"Real Bed",NA,"$29.00 ","","","$0.00 ","$9.00 ",1,"$0.00 ",2,1125,2,2,1125,1125,2,1125,"t",0,0,0,0,"3/21/2020",14,14,"7/11/2019","9/1/2019",94,10,10,10,9,10,10,NA,"f","f","flexible","f","f",1,0,1,0,1.65,"Antwerp"
"1833",1843,36519782,"https://www.airbnb.com/rooms/36519782",9686695,"https://www.airbnb.com/users/show/9686695","Caroline","10/28/2013","Antwerp, Flanders, Belgium","within an hour","100%","79%","f","https://a0.muscache.com/im/users/9686695/profile_pic/1382999509/original.jpg?aki_policy=profile_small","https://a0.muscache.com/im/users/9686695/profile_pic/1382999509/original.jpg?aki_policy=profile_x_medium","",2,2,"['email', 'phone', 'facebook', 'reviews', 'jumio', 'government_id', 'work_email']","t","t","Antwerpen, Vlaanderen, Belgium",NA,"Eilandje",NA,"Antwerpen","Vlaanderen","2000","Antwerp","Antwerpen, Belgium","BE","Belgium",51.23175,4.40642,"t","Townhouse","Entire home/apt",2,1,1,1,"Real Bed",NA,"$50.00 ","","","$350.00 ","$50.00 ",10,"$0.00 ",4,1125,4,4,1125,1125,4,1125,"t",25,31,42,317,"3/21/2020",9,9,"7/20/2019","2/12/2020",98,10,10,10,10,10,10,NA,"f","f","flexible","f","f",2,2,0,0,1.1,"Antwerp"
"1834",1844,36526622,"https://www.airbnb.com/rooms/36526622",4140161,"https://www.airbnb.com/users/show/4140161","Executive","11/13/2012","Jersey City, New Jersey, United States","within an hour","98%","98%","f","https://a0.muscache.com/im/pictures/user/05846d5f-9a3f-493e-bc48-93e83d640575.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/05846d5f-9a3f-493e-bc48-93e83d640575.jpg?aki_policy=profile_x_medium","Little Havana",360,360,"['email', 'phone', 'reviews', 'jumio', 'offline_government_id', 'selfie', 'government_id', 'identity_manual']","t","t","Antwerp, Flanders, Belgium",NA,"Eilandje",NA,"Antwerpen","Flanders",NA,"Antwerp","Antwerp, Belgium","BE","Belgium",51.231,4.41067,"f","Apartment","Entire home/apt",4,1,1,1,"Real Bed",NA,"$999.00 ","","","$250.00 ","$60.00 ",1,"$0.00 ",3,365,2,4,365,365,2.6,365,"t",30,60,90,365,"3/21/2020",0,0,"","",NA,NA,NA,NA,NA,NA,NA,NA,"t","f","strict_14_with_grace_period","f","f",52,52,0,0,NA,"Antwerp"
"1835",1845,36528370,"https://www.airbnb.com/rooms/36528370",4140161,"https://www.airbnb.com/users/show/4140161","Executive","11/13/2012","Jersey City, New Jersey, United States","within an hour","98%","98%","f","https://a0.muscache.com/im/pictures/user/05846d5f-9a3f-493e-bc48-93e83d640575.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/05846d5f-9a3f-493e-bc48-93e83d640575.jpg?aki_policy=profile_x_medium","Little Havana",360,360,"['email', 'phone', 'reviews', 'jumio', 'offline_government_id', 'selfie', 'government_id', 'identity_manual']","t","t","Antwerp, Flanders, Belgium",NA,"Eilandje",NA,"Antwerpen","Flanders",NA,"Antwerp","Antwerp, Belgium","BE","Belgium",51.23156,4.40893,"f","Apartment","Entire home/apt",4,1,1,2,"Real Bed",NA,"$999.00 ","","","$250.00 ","$60.00 ",1,"$0.00 ",7,1125,2,4,1125,1125,2.6,1125,"t",30,60,90,365,"3/21/2020",0,0,"","",NA,NA,NA,NA,NA,NA,NA,NA,"t","f","strict_14_with_grace_period","f","f",52,52,0,0,NA,"Antwerp"
"1836",1846,36530224,"https://www.airbnb.com/rooms/36530224",4140161,"https://www.airbnb.com/users/show/4140161","Executive","11/13/2012","Jersey City, New Jersey, United States","within an hour","98%","98%","f","https://a0.muscache.com/im/pictures/user/05846d5f-9a3f-493e-bc48-93e83d640575.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/05846d5f-9a3f-493e-bc48-93e83d640575.jpg?aki_policy=profile_x_medium","Little Havana",360,360,"['email', 'phone', 'reviews', 'jumio', 'offline_government_id', 'selfie', 'government_id', 'identity_manual']","t","t","Antwerpen, Vlaanderen, Belgium",NA,"Eilandje",NA,"Antwerpen","Vlaanderen","2000","Antwerp","Antwerpen, Belgium","BE","Belgium",51.23152,4.40936,"t","Apartment","Entire home/apt",3,1,1,2,"Real Bed",NA,"$999.00 ","","","$250.00 ","$60.00 ",1,"$0.00 ",7,1125,2,4,1125,1125,2.6,1125,"t",30,60,90,365,"3/21/2020",2,2,"11/3/2019","11/14/2019",80,2,10,6,6,10,8,NA,"t","f","strict_14_with_grace_period","f","f",52,52,0,0,0.43,"Antwerp"
"1837",1847,36530373,"https://www.airbnb.com/rooms/36530373",4140161,"https://www.airbnb.com/users/show/4140161","Executive","11/13/2012","Jersey City, New Jersey, United States","within an hour","98%","98%","f","https://a0.muscache.com/im/pictures/user/05846d5f-9a3f-493e-bc48-93e83d640575.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/05846d5f-9a3f-493e-bc48-93e83d640575.jpg?aki_policy=profile_x_medium","Little Havana",360,360,"['email', 'phone', 'reviews', 'jumio', 'offline_government_id', 'selfie', 'government_id', 'identity_manual']","t","t","Antwerp, Flanders, Belgium",NA,"Eilandje",NA,"Antwerpen","Flanders",NA,"Antwerp","Antwerp, Belgium","BE","Belgium",51.22956,4.40915,"f","Apartment","Entire home/apt",4,1,1,2,"Real Bed",NA,"$999.00 ","","","$250.00 ","$60.00 ",1,"$0.00 ",7,1125,2,4,1125,1125,2.6,1125,"t",30,60,90,365,"3/21/2020",3,3,"11/10/2019","12/26/2019",73,7,7,7,7,7,7,NA,"t","f","strict_14_with_grace_period","f","f",52,52,0,0,0.68,"Antwerp"
"1838",1848,36530510,"https://www.airbnb.com/rooms/36530510",4140161,"https://www.airbnb.com/users/show/4140161","Executive","11/13/2012","Jersey City, New Jersey, United States","within an hour","98%","98%","f","https://a0.muscache.com/im/pictures/user/05846d5f-9a3f-493e-bc48-93e83d640575.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/05846d5f-9a3f-493e-bc48-93e83d640575.jpg?aki_policy=profile_x_medium","Little Havana",360,360,"['email', 'phone', 'reviews', 'jumio', 'offline_government_id', 'selfie', 'government_id', 'identity_manual']","t","t","Antwerp, Flanders, Belgium",NA,"Eilandje",NA,"Antwerpen","Flanders",NA,"Antwerp","Antwerp, Belgium","BE","Belgium",51.23095,4.4109,"f","Apartment","Entire home/apt",4,1,1,2,"Real Bed",NA,"$999.00 ","","","$250.00 ","$60.00 ",1,"$0.00 ",7,1125,2,4,1125,1125,2.6,1125,"t",30,60,90,365,"3/21/2020",1,1,"2/2/2020","2/2/2020",100,10,4,10,10,10,10,NA,"t","f","strict_14_with_grace_period","f","f",52,52,0,0,0.61,"Antwerp"
"1839",1849,36530657,"https://www.airbnb.com/rooms/36530657",4140161,"https://www.airbnb.com/users/show/4140161","Executive","11/13/2012","Jersey City, New Jersey, United States","within an hour","98%","98%","f","https://a0.muscache.com/im/pictures/user/05846d5f-9a3f-493e-bc48-93e83d640575.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/05846d5f-9a3f-493e-bc48-93e83d640575.jpg?aki_policy=profile_x_medium","Little Havana",360,360,"['email', 'phone', 'reviews', 'jumio', 'offline_government_id', 'selfie', 'government_id', 'identity_manual']","t","t","Antwerp, Flanders, Belgium",NA,"Eilandje",NA,"Antwerpen","Flanders",NA,"Antwerp","Antwerp, Belgium","BE","Belgium",51.23175,4.40873,"f","Apartment","Entire home/apt",4,1,1,2,"Real Bed",NA,"$999.00 ","","","$250.00 ","$60.00 ",1,"$0.00 ",2,1125,2,4,1125,1125,2.6,1125,"t",30,60,90,365,"3/21/2020",1,1,"2/2/2020","2/2/2020",40,6,10,8,2,8,6,NA,"t","f","strict_14_with_grace_period","f","f",52,52,0,0,0.61,"Antwerp"
"1840",1850,36530782,"https://www.airbnb.com/rooms/36530782",4140161,"https://www.airbnb.com/users/show/4140161","Executive","11/13/2012","Jersey City, New Jersey, United States","within an hour","98%","98%","f","https://a0.muscache.com/im/pictures/user/05846d5f-9a3f-493e-bc48-93e83d640575.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/05846d5f-9a3f-493e-bc48-93e83d640575.jpg?aki_policy=profile_x_medium","Little Havana",360,360,"['email', 'phone', 'reviews', 'jumio', 'offline_government_id', 'selfie', 'government_id', 'identity_manual']","t","t","Antwerp, Flanders, Belgium",NA,"Eilandje",NA,"Antwerpen","Flanders",NA,"Antwerp","Antwerp, Belgium","BE","Belgium",51.23063,4.40992,"f","Apartment","Entire home/apt",4,1,1,2,"Real Bed",NA,"$999.00 ","","","$250.00 ","$60.00 ",1,"$0.00 ",7,1125,2,4,1125,1125,2.6,1125,"t",30,60,90,365,"3/21/2020",1,1,"11/3/2019","11/3/2019",100,10,10,10,10,10,10,NA,"t","f","strict_14_with_grace_period","f","f",52,52,0,0,0.21,"Antwerp"
"1841",1851,36530841,"https://www.airbnb.com/rooms/36530841",4140161,"https://www.airbnb.com/users/show/4140161","Executive","11/13/2012","Jersey City, New Jersey, United States","within an hour","98%","98%","f","https://a0.muscache.com/im/pictures/user/05846d5f-9a3f-493e-bc48-93e83d640575.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/05846d5f-9a3f-493e-bc48-93e83d640575.jpg?aki_policy=profile_x_medium","Little Havana",360,360,"['email', 'phone', 'reviews', 'jumio', 'offline_government_id', 'selfie', 'government_id', 'identity_manual']","t","t","Antwerp, Flanders, Belgium",NA,"Eilandje",NA,"Antwerpen","Flanders","2000","Antwerp","Antwerp, Belgium","BE","Belgium",51.23102,4.40916,"t","Apartment","Entire home/apt",3,1,1,1,"Real Bed",NA,"$999.00 ","","","$250.00 ","$60.00 ",1,"$0.00 ",7,1125,2,4,1125,1125,2.6,1125,"t",30,60,90,365,"3/21/2020",4,4,"9/22/2019","2/9/2020",80,7,9,9,8,8,8,NA,"t","f","strict_14_with_grace_period","f","f",52,52,0,0,0.66,"Antwerp"
"1842",1852,36530943,"https://www.airbnb.com/rooms/36530943",4140161,"https://www.airbnb.com/users/show/4140161","Executive","11/13/2012","Jersey City, New Jersey, United States","within an hour","98%","98%","f","https://a0.muscache.com/im/pictures/user/05846d5f-9a3f-493e-bc48-93e83d640575.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/05846d5f-9a3f-493e-bc48-93e83d640575.jpg?aki_policy=profile_x_medium","Little Havana",360,360,"['email', 'phone', 'reviews', 'jumio', 'offline_government_id', 'selfie', 'government_id', 'identity_manual']","t","t","Antwerp, Flanders, Belgium",NA,"Eilandje",NA,"Antwerpen","Flanders",NA,"Antwerp","Antwerp, Belgium","BE","Belgium",51.23152,4.40883,"f","Apartment","Entire home/apt",4,1,1,2,"Real Bed",NA,"$999.00 ","","","$250.00 ","$60.00 ",1,"$0.00 ",7,1125,2,4,1125,1125,2.6,1125,"t",30,60,90,365,"3/21/2020",0,0,"","",NA,NA,NA,NA,NA,NA,NA,NA,"t","f","strict_14_with_grace_period","f","f",52,52,0,0,NA,"Antwerp"
"1843",1853,36552557,"https://www.airbnb.com/rooms/36552557",22690810,"https://www.airbnb.com/users/show/22690810","Jonas","10/18/2014","Antwerp, Flanders, Belgium","N/A","N/A","86%","f","https://a0.muscache.com/im/pictures/user/5523cd2c-42ba-4737-a4ca-d404258b49ba.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/5523cd2c-42ba-4737-a4ca-d404258b49ba.jpg?aki_policy=profile_x_medium","",1,1,"['email', 'phone', 'reviews', 'jumio', 'offline_government_id', 'selfie', 'government_id', 'identity_manual']","t","f","Antwerpen, Vlaanderen, Belgium",NA,"Zurenborg",NA,"Antwerpen","Vlaanderen","2018","Antwerp","Antwerpen, Belgium","BE","Belgium",51.20874,4.42447,"t","Apartment","Entire home/apt",4,1,1,1,"Real Bed",NA,"$75.00 ","","","","",1,"$0.00 ",2,1125,2,2,1125,1125,2,1125,"t",0,4,9,9,"3/21/2020",6,6,"7/19/2019","11/10/2019",97,10,9,9,10,9,10,NA,"t","f","moderate","f","f",1,1,0,0,0.73,"Antwerp"
"1844",1854,36554621,"https://www.airbnb.com/rooms/36554621",59225619,"https://www.airbnb.com/users/show/59225619","Suzanne","2/17/2016","Antwerp, Flanders, Belgium","N/A","N/A","100%","f","https://a0.muscache.com/im/pictures/user/f76114c5-e2f9-479a-9492-a39b7f750ed6.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/f76114c5-e2f9-479a-9492-a39b7f750ed6.jpg?aki_policy=profile_x_medium","",1,1,"['email', 'phone', 'facebook', 'reviews']","t","f","Antwerpen, Vlaanderen, Belgium",NA,"Oud - Berchem",NA,"Antwerpen","Vlaanderen","2600","Antwerp","Antwerpen, Belgium","BE","Belgium",51.19447,4.4214,"f","Apartment","Entire home/apt",2,1,1,1,"Real Bed",NA,"$50.00 ","","","","$15.00 ",1,"$0.00 ",2,1125,2,2,1125,1125,2,1125,"t",0,0,0,0,"3/21/2020",6,6,"7/14/2019","9/30/2019",100,10,10,10,10,9,10,NA,"t","f","flexible","f","f",1,1,0,0,0.71,"Antwerp"
"1845",1855,36591154,"https://www.airbnb.com/rooms/36591154",19838210,"https://www.airbnb.com/users/show/19838210","Katharina","8/11/2014","Antwerp, Flanders, Belgium","within a few hours","100%","88%","f","https://a0.muscache.com/im/pictures/user/8c5e7e6b-dc14-4d91-9426-dfdc7feb1702.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/8c5e7e6b-dc14-4d91-9426-dfdc7feb1702.jpg?aki_policy=profile_x_medium","",2,2,"['email', 'phone', 'reviews', 'jumio', 'government_id', 'work_email']","t","t","Antwerpen, Vlaanderen, Belgium",NA,"Amandus - Atheneum",NA,"Antwerpen","Vlaanderen","2060","Antwerp","Antwerpen, Belgium","BE","Belgium",51.21928,4.42743,"t","Townhouse","Entire home/apt",4,1,2,2,"Real Bed",NA,"$150.00 ","","","","",2,"$20.00 ",5,100,5,5,100,100,5,100,"t",0,0,0,0,"3/21/2020",6,6,"7/21/2019","1/27/2020",100,10,10,10,10,10,10,NA,"f","f","moderate","f","f",1,1,0,0,0.73,"Antwerp"
"1846",1856,36612160,"https://www.airbnb.com/rooms/36612160",16824272,"https://www.airbnb.com/users/show/16824272","John","6/15/2014","Edegem, Flanders, Belgium","within a few hours","100%","N/A","f","https://a0.muscache.com/im/pictures/user/70cce434-0b86-48d1-ad82-6f84b6408e5a.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/70cce434-0b86-48d1-ad82-6f84b6408e5a.jpg?aki_policy=profile_x_medium","",1,1,"['email', 'phone', 'jumio', 'offline_government_id', 'government_id']","t","t","Antwerpen, Vlaanderen, Belgium",NA,"Groenenhoek",NA,"Antwerpen","Vlaanderen","2600","Antwerp","Antwerpen, Belgium","BE","Belgium",51.20347,4.44254,"t","Apartment","Entire home/apt",3,1,1,2,"Real Bed",NA,"$35.00 ","","","","",1,"$0.00 ",90,1125,90,90,1125,1125,90,1125,"t",0,23,53,53,"3/21/2020",0,0,"","",NA,NA,NA,NA,NA,NA,NA,NA,"t","f","flexible","f","f",1,1,0,0,NA,"Antwerp"
"1847",1857,36660088,"https://www.airbnb.com/rooms/36660088",27046365,"https://www.airbnb.com/users/show/27046365","Chiara","2/1/2015","Antwerp, Flanders, Belgium","within an hour","100%","80%","f","https://a0.muscache.com/im/pictures/user/90ff7730-4293-4860-b578-ad675cbf35da.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/90ff7730-4293-4860-b578-ad675cbf35da.jpg?aki_policy=profile_x_medium","",1,1,"['email', 'phone', 'reviews', 'jumio', 'government_id']","t","t","Antwerpen, Vlaanderen, Belgium",NA,"Historisch Centrum",NA,"Antwerpen","Vlaanderen","2000","Antwerp","Antwerpen, Belgium","BE","Belgium",51.21998,4.39636,"t","Apartment","Private room",2,1,1,1,"Real Bed",NA,"$55.00 ","","","$0.00 ","$35.00 ",1,"$0.00 ",2,30,2,2,30,30,2,30,"t",0,2,32,32,"3/21/2020",3,3,"10/13/2019","3/8/2020",100,10,10,10,10,10,10,NA,"f","f","moderate","f","f",1,0,1,0,0.56,"Antwerp"
"1848",1858,36663148,"https://www.airbnb.com/rooms/36663148",270964935,"https://www.airbnb.com/users/show/270964935","Liselore","6/24/2019","BE","within an hour","80%","99%","t","https://a0.muscache.com/im/pictures/user/6256a155-bd3a-4b68-a8a1-c8ae188fa996.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/6256a155-bd3a-4b68-a8a1-c8ae188fa996.jpg?aki_policy=profile_x_medium","",10,10,"['email', 'phone', 'jumio', 'offline_government_id', 'selfie', 'government_id', 'identity_manual']","t","f","Antwerpen, Vlaanderen, Belgium",NA,"Theaterbuurt-Meir",NA,"Antwerpen","Vlaanderen","2000","Antwerp","Antwerpen, Belgium","BE","Belgium",51.2135,4.40891,"t","Apartment","Entire home/apt",2,1,0,1,"Real Bed",NA,"$75.00 ","","","$150.00 ","$21.00 ",1,"$0.00 ",2,365,2,2,365,365,2,365,"t",29,56,85,178,"3/21/2020",10,10,"7/29/2019","1/2/2020",90,10,10,10,10,9,9,NA,"t","f","moderate","f","f",11,11,0,0,1.27,"Antwerp"
